"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"Function_823C0350","823c0350","Instruction Label","Global","Analysis","0","0"
"Function_823C03C0","823c03c0","Instruction Label","Global","Analysis","0","0"
"Function_823C04C8","823c04c8","Function","Global","Analysis","0","0"
"Function_823C0528","823c0528","Instruction Label","Global","Analysis","0","0"
"Function_823C05E8","823c05e8","Instruction Label","Global","Analysis","0","0"
"Function_823C0640","823c0640","Instruction Label","Global","Analysis","0","0"
"Function_823C06A8","823c06a8","Instruction Label","Global","Analysis","0","0"
"Function_823C0730","823c0730","Instruction Label","Global","Analysis","0","0"
"Function_823C07A0","823c07a0","Instruction Label","Global","Analysis","0","0"
"Function_823C0810","823c0810","Instruction Label","Global","Analysis","0","0"
"Function_823C08C0","823c08c0","Function","Global","Analysis","1","0"
"Function_823C09E0","823c09e0","Function","Global","Analysis","0","0"
"FUN_823c0be0","823c0be0","Function","Global","Default","2","0"
"FUN_823c0c08","823c0c08","Function","Global","Default","2","0"
"Function_823C0C30","823c0c30","Function","Global","Analysis","2","0"
"Function_823C0CD8","823c0cd8","Instruction Label","Global","Analysis","0","0"
"Function_823C0D08","823c0d08","Function","Global","Analysis","0","0"
"Function_823C0D38","823c0d38","Function","Global","Analysis","0","0"
"Function_823C0D60","823c0d60","Function","Global","Analysis","0","0"
"Function_823C0D98","823c0d98","Function","Global","Analysis","2","0"
"Function_823C0E00","823c0e00","Instruction Label","Global","Analysis","1","0"
"Function_823C0E80","823c0e80","Function","Global","Analysis","0","0"
"Function_823C1080","823c1080","Function","Global","Analysis","1","0"
"Function_823C10F8","823c10f8","Function","Global","Analysis","0","0"
"FUN_823c1398","823c1398","Function","Global","Default","3","0"
"Function_823C13C0","823c13c0","Function","Global","Analysis","1","0"
"Function_823C14E8","823c14e8","Data Label","Global","Analysis","0","0"
"Function_823C1618","823c1618","Function","Global","Analysis","1","0"
"Function_823C16C0","823c16c0","Function","Global","Analysis","1","0"
"FUN_823c17a8","823c17a8","Function","Global","Default","6","0"
"FUN_823c17c8","823c17c8","Function","Global","Default","6","0"
"Function_823C1848","823c1848","Function","Global","Analysis","1","0"
"Function_823C18E8","823c18e8","Data Label","Global","Analysis","0","0"
"Function_823C1948","823c1948","Function","Global","Analysis","4","0"
"Function_823C19D0","823c19d0","Function","Global","Analysis","2","0"
"Function_823C1A90","823c1a90","Function","Global","Analysis","1","0"
"Function_823C1B80","823c1b80","Function","Global","Analysis","2","0"
"Function_823C1BD8","823c1bd8","Instruction Label","Global","Analysis","0","0"
"FUN_823c1c48","823c1c48","Function","Global","Default","2","0"
"FUN_823c1d70","823c1d70","Function","Global","Default","1","0"
"FUN_823c1e48","823c1e48","Function","Global","Default","1","0"
"Function_823C1F18","823c1f18","Function","Global","Analysis","1","0"
"Function_823C2150","823c2150","Instruction Label","Global","Analysis","0","0"
"Function_823C21E8","823c21e8","Function","Global","Analysis","2","0"
"Function_823C2260","823c2260","Function","Global","Analysis","1","0"
"Function_823C24D8","823c24d8","Function","Global","Analysis","0","0"
"FUN_823c26a8","823c26a8","Function","Global","Default","1","0"
"Function_823C2760","823c2760","Function","Global","Analysis","0","0"
"Function_823C2918","823c2918","Function","Global","Analysis","0","0"
"FUN_823c2a20","823c2a20","Function","Global","Default","1","0"
"Function_823C2A50","823c2a50","Instruction Label","Global","Analysis","0","0"
"Function_823C2AC8","823c2ac8","Function","Global","Analysis","1","0"
"Function_823C2D48","823c2d48","Function","Global","Analysis","1","0"
"Function_823C2F90","823c2f90","Function","Global","Analysis","2","0"
"Function_823C3078","823c3078","Instruction Label","Global","Analysis","0","0"
"Function_823C3128","823c3128","Function","Global","Analysis","1","0"
"Function_823C31A0","823c31a0","Function","Global","Analysis","1","0"
"Function_823C3218","823c3218","Function","Global","Analysis","1","0"
"Function_823C32B8","823c32b8","Function","Global","Analysis","1","0"
"Function_823C3340","823c3340","Function","Global","Analysis","1","0"
"FUN_823c33b8","823c33b8","Function","Global","Default","1","0"
"Function_823C33E0","823c33e0","Function","Global","Analysis","0","0"
"Function_823C34A8","823c34a8","Function","Global","Analysis","1","0"
"Function_823C3558","823c3558","Function","Global","Analysis","1","0"
"FUN_823c37c0","823c37c0","Function","Global","Default","1","0"
"Function_823C37C8","823c37c8","Function","Global","Analysis","1","0"
"Function_823C3840","823c3840","Function","Global","Analysis","1","0"
"Function_823C3BA8","823c3ba8","Function","Global","Analysis","1","0"
"Function_823C3E40","823c3e40","Function","Global","Analysis","1","0"
"Function_823C3F58","823c3f58","Function","Global","Analysis","0","0"
"Function_823C3FD0","823c3fd0","Instruction Label","Global","Analysis","0","0"
"Function_823C4048","823c4048","Instruction Label","Global","Analysis","0","0"
"Function_823C4358","823c4358","Instruction Label","Global","Analysis","0","0"
"Function_823C43B0","823c43b0","Function","Global","Analysis","1","0"
"Function_823C4460","823c4460","Data Label","Global","Analysis","0","0"
"Function_823C4558","823c4558","Function","Global","Analysis","1","0"
"Function_823C4610","823c4610","Function","Global","Analysis","1","0"
"Function_823C4990","823c4990","Function","Global","Analysis","3","0"
"Function_823C4B18","823c4b18","Function","Global","Analysis","0","0"
"Function_823C4D18","823c4d18","Function","Global","Analysis","1","0"
"Function_823C4E38","823c4e38","Function","Global","Analysis","1","0"
"Function_823C4EE0","823c4ee0","Function","Global","Analysis","3","0"
"Function_823C4EE0","823c4fa0","Thunk Function","Global","Default","2","0"
"Function_823C4FA8","823c4fa8","Instruction Label","Global","Analysis","1","0"
"FUN_823c50c0","823c50c0","Function","Global","Default","1","0"
"Function_823C50F0","823c50f0","Function","Global","Analysis","1","0"
"Function_823C5260","823c5260","Function","Global","Analysis","1","0"
"FUN_823c52f8","823c52f8","Function","Global","Default","1","0"
"Function_823C5310","823c5310","Function","Global","Analysis","3","0"
"Function_823C5310","823c53c8","Thunk Function","Global","Default","2","0"
"Function_823C53D0","823c53d0","Function","Global","Analysis","2","0"
"Function_823C53D0","823c5518","Thunk Function","Global","Default","1","0"
"FUN_823c5520","823c5520","Function","Global","Default","1","0"
"FUN_823c5530","823c5530","Function","Global","Default","1","0"
"FUN_823c5540","823c5540","Function","Global","Default","1","0"
"FUN_823c5550","823c5550","Function","Global","Default","1","0"
"FUN_823c5560","823c5560","Function","Global","Default","1","0"
"FUN_823c5570","823c5570","Function","Global","Default","1","0"
"Function_823C5580","823c5580","Function","Global","Analysis","2","0"
"Function_823C66E0","823c66e0","Function","Global","Analysis","1","0"
"Function_823C68D0","823c68d0","Function","Global","Analysis","0","0"
"Function_823C6AB8","823c6ab8","Function","Global","Analysis","1","0"
"Function_823C6B88","823c6b88","Function","Global","Analysis","0","0"
"Function_823C6C08","823c6c08","Function","Global","Analysis","2","0"
"Function_823C6CC8","823c6cc8","Function","Global","Analysis","1","0"
"Function_823C7208","823c7208","Data Label","Global","Analysis","0","0"
"Function_823C7308","823c7308","Instruction Label","Global","Analysis","0","0"
"Function_823C73A0","823c73a0","Data Label","Global","Analysis","0","0"
"Function_823C74C8","823c74c8","Function","Global","Analysis","0","0"
"Function_823C7538","823c7538","Instruction Label","Global","Analysis","0","0"
"Function_823C75D0","823c75d0","Function","Global","Analysis","1","0"
"Function_823C7700","823c7700","Instruction Label","Global","Analysis","0","0"
"Function_823C7790","823c7790","Function","Global","Analysis","1","0"
"Function_823C7878","823c7878","Function","Global","Analysis","1","0"
"Function_823C7A38","823c7a38","Function","Global","Analysis","1","0"
"Function_823C7CB0","823c7cb0","Function","Global","Analysis","0","0"
"Function_823C7EC0","823c7ec0","Function","Global","Analysis","1","0"
"Function_823C80B0","823c80b0","Function","Global","Analysis","1","0"
"Function_823C82A8","823c82a8","Function","Global","Analysis","1","0"
"Function_823C8478","823c8478","Function","Global","Analysis","1","0"
"Function_823C8568","823c8568","Data Label","Global","Analysis","0","0"
"Function_823C88D0","823c88d0","Function","Global","Analysis","1","0"
"FUN_823c89d0","823c89d0","Function","Global","Default","1","0"
"FUN_823c89e8","823c89e8","Function","Global","Default","1","0"
"Function_823C8A60","823c8a60","Instruction Label","Global","Analysis","0","0"
"Function_823C8CE8","823c8ce8","Function","Global","Analysis","0","0"
"Function_823C8FD8","823c8fd8","Instruction Label","Global","Analysis","0","0"
"Function_823C9070","823c9070","Function","Global","Analysis","0","0"
"Function_823C9140","823c9140","Instruction Label","Global","Analysis","0","0"
"Function_823C91A0","823c91a0","Function","Global","Analysis","1","0"
"Function_823C93A8","823c93a8","Instruction Label","Global","Analysis","0","0"
"Function_823C9458","823c9458","Function","Global","Analysis","2","0"
"Function_823C94A8","823c94a8","Function","Global","Analysis","0","0"
"Function_823C9550","823c9550","Function","Global","Analysis","1","0"
"Function_823C9648","823c9648","Instruction Label","Global","Analysis","0","0"
"Function_823C9820","823c9820","Function","Global","Analysis","0","0"
"Function_823C9980","823c9980","Function","Global","Analysis","0","0"
"Function_823C9B30","823c9b30","Function","Global","Analysis","1","0"
"Function_823C9D60","823c9d60","Function","Global","Analysis","0","0"
"Function_823C9DD8","823c9dd8","Instruction Label","Global","Analysis","0","0"
"Function_823C9E48","823c9e48","Function","Global","Analysis","2","0"
"Function_823C9E98","823c9e98","Function","Global","Analysis","1","0"
"Function_823C9FB8","823c9fb8","Function","Global","Analysis","5","0"
"Function_823CA098","823ca098","Function","Global","Analysis","1","0"
"Function_823CA0D8","823ca0d8","Function","Global","Analysis","1","0"
"Function_823CA118","823ca118","Function","Global","Analysis","2","0"
"FUN_823ca270","823ca270","Function","Global","Default","4","0"
"FUN_823ca2d8","823ca2d8","Function","Global","Default","2","0"
"Function_823CA300","823ca300","Function","Global","Analysis","4","0"
"Function_823CA508","823ca508","Function","Global","Analysis","3","0"
"FUN_823ca718","823ca718","Function","Global","Default","2","0"
"FUN_823ca7c0","823ca7c0","Function","Global","Default","2","0"
"FUN_823ca820","823ca820","Function","Global","Default","2","0"
"FUN_823ca908","823ca908","Function","Global","Default","1","0"
"Function_823CA9D8","823ca9d8","Function","Global","Analysis","1","0"
"FUN_823cacd0","823cacd0","Function","Global","Default","1","0"
"Function_823CAD78","823cad78","Function","Global","Analysis","2","0"
"Function_823CAF58","823caf58","Function","Global","Analysis","1","0"
"Function_823CB0F8","823cb0f8","Function","Global","Analysis","1","0"
"Function_823CB140","823cb140","Function","Global","Analysis","0","0"
"Function_823CB280","823cb280","Function","Global","Analysis","0","0"
"Function_823CB410","823cb410","Function","Global","Analysis","1","0"
"FUN_823cb648","823cb648","Function","Global","Default","1","0"
"Function_823CB698","823cb698","Function","Global","Analysis","1","0"
"Function_823CB820","823cb820","Function","Global","Analysis","1","0"
"Function_823CB9A8","823cb9a8","Function","Global","Analysis","1","0"
"Function_823CBB10","823cbb10","Function","Global","Analysis","1","0"
"Function_823CBCA0","823cbca0","Function","Global","Analysis","0","0"
"Function_823CBF20","823cbf20","Function","Global","Analysis","1","0"
"Function_823CBFC8","823cbfc8","Function","Global","Analysis","1","0"
"Function_823CC440","823cc440","Function","Global","Analysis","1","0"
"Function_823CC5F0","823cc5f0","Function","Global","Analysis","1","0"
"Function_823CCA10","823cca10","Instruction Label","Global","Analysis","0","0"
"Function_823CCA90","823cca90","Instruction Label","Global","Analysis","0","0"
"Function_823CCCC8","823cccc8","Instruction Label","Global","Analysis","0","0"
"Function_823CCDF0","823ccdf0","Instruction Label","Global","Analysis","0","0"
"Function_823CCF30","823ccf30","Function","Global","Analysis","0","0"
"FUN_823cd300","823cd300","Function","Global","Default","2","0"
"Function_823CD420","823cd420","Function","Global","Analysis","1","0"
"Function_823CD548","823cd548","Function","Global","Analysis","3","0"
"Function_823CD840","823cd840","Function","Global","Analysis","1","0"
"Function_823CDB08","823cdb08","Function","Global","Analysis","1","0"
"FUN_823cdc50","823cdc50","Function","Global","Default","1","0"
"FUN_823cdd60","823cdd60","Function","Global","Default","1","0"
"FUN_823cdd68","823cdd68","Function","Global","Default","1","0"
"FUN_823cddc0","823cddc0","Function","Global","Default","1","0"
"FUN_823cde30","823cde30","Function","Global","Default","1","0"
"FUN_823cdeb8","823cdeb8","Function","Global","Default","1","0"
"FUN_823ce070","823ce070","Function","Global","Default","1","0"
"FUN_823ce140","823ce140","Function","Global","Default","1","0"
"Function_823CE180","823ce180","Function","Global","Analysis","1","0"
"Function_823CE340","823ce340","Data Label","Global","Analysis","0","0"
"Function_823CE4A8","823ce4a8","Instruction Label","Global","Analysis","0","0"
"Function_823CE608","823ce608","Instruction Label","Global","Analysis","0","0"
"Function_823CE6B0","823ce6b0","Function","Global","Analysis","1","0"
"Function_823CE720","823ce720","Function","Global","Analysis","6","0"
"Function_823CE788","823ce788","Function","Global","Analysis","2","0"
"Function_823CE7F0","823ce7f0","Function","Global","Analysis","5","0"
"Function_823CE878","823ce878","Function","Global","Analysis","2","0"
"switchD","823ce9a4","Instruction Label","switchD_823ce9a4","Analysis","0","0"
"switchdataD_823ce9a8","823ce9a8","Data Label","switchD_823ce9a4","Analysis","1","0"
"caseD_0","823ce9bc","Instruction Label","switchD_823ce9a4","Analysis","2","0"
"caseD_1","823ce9e0","Instruction Label","switchD_823ce9a4","Analysis","2","0"
"caseD_2","823ce9f0","Instruction Label","switchD_823ce9a4","Analysis","2","0"
"caseD_3","823cea00","Instruction Label","switchD_823ce9a4","Analysis","2","0"
"caseD_4","823cea10","Instruction Label","switchD_823ce9a4","Analysis","2","0"
"default","823cea20","Instruction Label","switchD_823ce9a4","Analysis","1","0"
"switchD","823ceb34","Instruction Label","switchD_823ceb34","Analysis","0","0"
"switchdataD_823ceb38","823ceb38","Data Label","switchD_823ceb34","Analysis","1","0"
